View Counts,Likes,Dislikes,ratios
4834,138663,28866,211860,0.75
4835,723633,28866,211860,0.42
4836,102432,28866,211860,0.01
4837,714367,28866,211860,0.3
4838,509087,28866,211860,0.6
4839,766881,28866,211860,0.0
4840,503771,28866,211860,0.88
4841,895882,28866,211860,0.08
4842,11286,28866,211860,0.43
4843,578381,28866,211860,0.03
4844,447592,28866,211860,0.31
4845,786465,28866,211860,0.7
4846,271661,28866,211860,0.58
4847,567847,28866,211860,0.68
4848,473704,28866,211860,0.45
4849,594995,28866,211860,0.56
4850,415820,28866,211860,0.92
4851,742842,28866,211860,0.49
4852,651913,28866,211860,0.16
4853,547417,28866,211860,0.95
4854,735236,28866,211860,0.44
4855,11735,28866,211860,0.72
4856,490848,28866,211860,0.6
4857,771332,28866,211860,0.06
4858,815239,28866,211860,0.32
4859,313324,28866,211860,0.3
4860,672787,28866,211860,0.1
4861,371148,28866,211860,0.45
4862,186969,28866,211860,0.63
4863,695719,28866,211860,0.52
4864,673176,28866,211860,0.04
4865,298023,28866,211860,0.38
4866,754884,28866,211860,0.59
4867,988627,28866,211860,0.2
4868,203535,28866,211860,0.58
4869,627552,28866,211860,0.75
4870,601315,28866,211860,0.71
4871,713156,28866,211860,0.78
4872,735928,28866,211860,0.3
4873,776875,28866,211860,0.49
4874,229408,28866,211860,0.39
4875,19319,28866,211860,0.39
4876,454860,28866,211860,0.67
4877,285555,28866,211860,0.65
4878,214329,28866,211860,0.03
4879,33101,28866,211860,0.25
4880,256723,28866,211860,0.35
4881,586902,28866,211860,0.34
4882,217758,28866,211860,0.6
4883,537525,28866,211860,0.87
4884,208086,28866,211860,0.87
4885,82648,28866,211860,0.43
4886,114015,28866,211860,0.31
4887,489813,28866,211860,0.17
4888,734169,28866,211860,0.51
4889,227627,28866,211860,0.5
4890,256216,28866,211860,0.43
4891,525477,28866,211860,0.23
4892,459883,28866,211860,0.35
4893,896450,28866,211860,0.56
4894,264728,28866,211860,0.96
4895,299294,28866,211860,0.64
4896,941562,28866,211860,0.56
4897,962479,28866,211860,0.03
4898,809134,28866,211860,0.46
4899,911112,28866,211860,0.42
4900,537238,28866,211860,0.29
4901,35798,28866,211860,0.44
4902,110423,28866,211860,0.45
4903,914053,28866,211860,0.02
4904,178799,28866,211860,0.6
4905,102322,28866,211860,0.61
4906,637198,28866,211860,0.35
4907,265914,28866,211860,0.4
4908,425802,28866,211860,0.42
4909,522391,28866,211860,1.0
4910,84846,28866,211860,0.46
4911,180192,28866,211860,0.48
4912,62978,28866,211860,0.51
4913,638701,28866,211860,0.62
4914,889238,28866,211860,0.73
4915,395996,28866,211860,0.52
4916,512991,28866,211860,0.6
4917,224833,28866,211860,0.5
4918,734628,28866,211860,0.11
4919,169957,28866,211860,0.47
4920,329815,28866,211860,0.14
4921,297955,28866,211860,0.56
4922,735164,28866,211860,0.48
4923,517752,28866,211860,0.14
4924,994388,28866,211860,0.64
4925,618233,28866,211860,0.12
4926,465342,28866,211860,0.68
4927,988577,28866,211860,0.12
4928,181005,28866,211860,0.74
4929,933055,28866,211860,0.39
4930,648645,28866,211860,0.49
4931,435616,28866,211860,0.4
4932,780491,28866,211860,0.51
4933,539358,28866,211860,0.81
4934,840641,28866,211860,0.58
4935,318675,28866,211860,0.16
4936,563954,28866,211860,0.53
4937,66165,28866,211860,0.45
4938,19180,28866,211860,0.76
4939,71704,28866,211860,0.17
4940,752287,28866,211860,0.2
4941,305540,28866,211860,0.32
4942,539163,28866,211860,0.41
4943,609703,28866,211860,0.34
4944,706305,28866,211860,0.68
4945,365935,28866,211860,0.03
4946,938450,28866,211860,0.64
4947,679481,28866,211860,0.08
4948,470843,28866,211860,0.28
4949,343496,28866,211860,0.49
4950,518047,28866,211860,0.51
4951,981748,28866,211860,0.36
4952,830328,28866,211860,0.5
4953,595373,28866,211860,0.12
4954,50172,28866,211860,0.21
4955,201580,28866,211860,0.65
4956,146340,28866,211860,0.01
4957,64960,28866,211860,0.4
4958,490931,28866,211860,0.51
4959,33630,28866,211860,0.52
4960,210965,28866,211860,0.81
4961,923496,28866,211860,0.45
4962,23112,28866,211860,0.64
4963,793499,28866,211860,0.83
4964,22073,28866,211860,0.48
4965,470755,28866,211860,0.38
4966,238825,28866,211860,0.45
4967,313566,28866,211860,0.58
4968,835527,28866,211860,0.68
4969,870512,28866,211860,0.51
4970,908184,28866,211860,0.32
4971,828007,28866,211860,0.18
4972,316501,28866,211860,0.69
4973,603000,28866,211860,0.36
4974,621674,28866,211860,0.43
4975,680628,28866,211860,0.53
4976,200739,28866,211860,0.3
4977,766233,28866,211860,0.41
4978,602811,28866,211860,0.63
4979,593742,28866,211860,0.64
4980,815049,28866,211860,0.48
4981,485867,28866,211860,0.66
4982,796801,28866,211860,0.61
4983,642459,28866,211860,0.17
4984,618587,28866,211860,0.33
4985,28343,28866,211860,0.73
4986,229885,28866,211860,0.41
4987,743028,28866,211860,0.44
4988,659908,28866,211860,0.52
4989,436589,28866,211860,0.15
4990,15136,28866,211860,0.62
4991,330400,28866,211860,0.55
4992,817096,28866,211860,0.17
4993,236011,28866,211860,0.24
4994,287295,28866,211860,0.16
4995,477388,28866,211860,0.59
4996,746530,28866,211860,0.34
4997,705524,28866,211860,0.25
4998,701277,28866,211860,0.98
4999,727568,28866,211860,0.67
5000,374797,28866,211860,0.39
5001,467389,28866,211860,0.39
5002,823968,28866,211860,0.32
5003,646749,28866,211860,0.9
5004,940872,28866,211860,0.74
5005,987504,28866,211860,0.43
5006,778637,28866,211860,0.41
5007,724621,28866,211860,0.54
5008,756312,28866,211860,0.14
5009,56159,28866,211860,0.39
5010,768915,28866,211860,0.44
5011,834146,28866,211860,0.09
5012,383781,28866,211860,0.67
5013,612465,28866,211860,0.44
5014,815559,28866,211860,0.26
5015,838435,28866,211860,0.48
5016,434010,28866,211860,0.22
5017,646734,28866,211860,0.12
5018,655619,28866,211860,0.14
5019,795162,28866,211860,0.19
5020,905551,28866,211860,0.11
5021,614104,28866,211860,0.21
5022,559200,28866,211860,0.75
5023,637327,28866,211860,0.82
5024,59183,28866,211860,0.66
5025,975752,28866,211860,0.12
5026,944344,28866,211860,0.35
5027,455074,28866,211860,0.9
5028,866973,28866,211860,0.2
5029,40199,28866,211860,0.75
5030,124592,28866,211860,0.41
5031,906818,28866,211860,0.84
5032,36404,28866,211860,0.76
5033,477044,28866,211860,0.28
5034,369209,28866,211860,0.53
5035,297462,28866,211860,0.16
5036,771648,28866,211860,0.62
5037,171170,28866,211860,0.57
5038,295800,28866,211860,0.24
5039,361241,28866,211860,0.51
5040,11383,28866,211860,0.33
5041,118119,28866,211860,0.02
5042,901042,28866,211860,0.89
5043,404256,28866,211860,0.76
5044,363565,28866,211860,0.49
5045,458468,28866,211860,0.45
5046,738338,28866,211860,0.74
5047,131473,28866,211860,0.41
5048,292429,28866,211860,0.52
5049,868481,28866,211860,0.36
5050,845306,28866,211860,0.42
5051,190983,28866,211860,0.58
5052,927115,28866,211860,0.9
5053,102030,28866,211860,0.43
5054,61456,28866,211860,0.29
5055,589032,28866,211860,0.32
5056,581897,28866,211860,0.99
5057,211599,28866,211860,0.49
5058,40623,28866,211860,0.77
5059,550632,28866,211860,0.4
5060,595820,28866,211860,0.52
5061,465301,28866,211860,0.78
5062,666129,28866,211860,0.07
5063,129673,28866,211860,0.06
5064,828962,28866,211860,0.42
5065,814778,28866,211860,0.53
5066,304633,28866,211860,0.6
5067,938193,28866,211860,0.14
5068,591778,28866,211860,0.03
5069,487269,28866,211860,0.84
5070,971861,28866,211860,0.9
5071,148474,28866,211860,0.5
5072,258507,28866,211860,0.87
5073,714819,28866,211860,0.37
5074,460598,28866,211860,0.76
5075,402307,28866,211860,0.47
5076,598957,28866,211860,0.64
5077,255347,28866,211860,0.27
5078,157917,28866,211860,0.65
5079,679199,28866,211860,0.82
5080,160850,28866,211860,0.59
5081,759458,28866,211860,0.22
5082,348147,28866,211860,0.88
5083,592366,28866,211860,0.09
5084,728597,28866,211860,0.53
5085,415269,28866,211860,0.5
5086,593674,28866,211860,0.82
5087,23969,28866,211860,0.64
5088,438943,28866,211860,0.19
5089,920886,28866,211860,0.59
5090,901133,28866,211860,0.32
5091,881517,28866,211860,0.46
5092,541366,28866,211860,0.22
5093,380278,28866,211860,0.64
5094,5184,28866,211860,0.14
5095,274822,28866,211860,0.09
5096,254408,28866,211860,0.27
5097,976370,28866,211860,0.42
5098,833555,28866,211860,0.57
5099,640643,28866,211860,0.56
5100,464284,28866,211860,0.08
5101,708918,28866,211860,0.34
5102,519034,28866,211860,0.28
5103,329861,28866,211860,0.49
5104,71285,28866,211860,0.11
5105,18879,28866,211860,0.55
5106,308617,28866,211860,0.22
5107,161604,28866,211860,0.21
5108,487724,28866,211860,0.38
5109,446923,28866,211860,0.51
5110,306720,28866,211860,0.29
5111,25278,28866,211860,0.96
5112,932681,28866,211860,0.78
5113,436424,28866,211860,0.24
5114,964095,28866,211860,0.35
5115,652624,28866,211860,0.42
5116,13073,28866,211860,0.49
5117,334044,28866,211860,0.15
5118,384017,28866,211860,0.75
5119,85891,28866,211860,0.69
5120,510893,28866,211860,0.35
5121,623684,28866,211860,0.11
5122,239042,28866,211860,0.03
5123,365855,28866,211860,0.81
5124,215696,28866,211860,0.75
5125,238940,28866,211860,0.97
5126,584855,28866,211860,0.11
5127,622426,28866,211860,0.19
5128,138730,28866,211860,0.9
5129,10683,28866,211860,0.19
5130,939895,28866,211860,0.31
5131,733899,28866,211860,0.17
5132,653831,28866,211860,0.61
5133,423015,28866,211860,0.42
5134,781685,28866,211860,0.68
5135,470761,28866,211860,0.55
5136,211559,28866,211860,0.31
5137,652513,28866,211860,0.19
5138,280023,28866,211860,0.59
5139,762776,28866,211860,0.65
5140,242386,28866,211860,0.61
5141,429338,28866,211860,0.85
5142,496581,28866,211860,0.39
5143,165713,28866,211860,0.42
5144,256265,28866,211860,0.67
5145,608752,28866,211860,0.49
5146,619029,28866,211860,0.52
5147,649650,28866,211860,0.17
5148,73799,28866,211860,0.98
5149,654932,28866,211860,0.54
5150,979546,28866,211860,0.11
5151,705629,28866,211860,0.8
5152,874084,28866,211860,0.81
5153,895874,28866,211860,0.51
5154,363057,28866,211860,0.43
5155,254336,28866,211860,0.5
5156,679991,28866,211860,0.15
5157,542960,28866,211860,0.47
5158,937978,28866,211860,0.42
5159,452184,28866,211860,0.39
5160,579228,28866,211860,0.52
5161,830398,28866,211860,0.13
5162,534524,28866,211860,0.74
5163,909217,28866,211860,0.44
5164,466751,28866,211860,0.72
5165,914075,28866,211860,0.5
5166,46359,28866,211860,0.86
5167,413786,28866,211860,0.34
5168,372450,28866,211860,0.03
5169,783278,28866,211860,0.1
5170,108167,28866,211860,0.52
5171,255271,28866,211860,0.4
5172,711804,28866,211860,0.53
5173,419051,28866,211860,0.81
5174,154704,28866,211860,0.07
5175,423708,28866,211860,0.42
5176,153715,28866,211860,0.74
5177,795320,28866,211860,0.45
5178,22684,28866,211860,0.76
5179,611207,28866,211860,0.4
5180,145477,28866,211860,0.93
5181,881361,28866,211860,0.75
5182,357767,28866,211860,0.66
5183,226505,28866,211860,0.49
5184,586184,28866,211860,0.17
5185,413606,28866,211860,0.22
5186,199150,28866,211860,0.37
5187,460865,28866,211860,0.3
5188,877949,28866,211860,0.56
5189,973546,28866,211860,0.53
5190,237969,28866,211860,0.49
5191,736474,28866,211860,0.88
5192,85072,28866,211860,0.37
5193,46020,28866,211860,0.55
5194,214949,28866,211860,0.33
5195,826210,28866,211860,0.94
5196,632750,28866,211860,0.77
5197,894185,28866,211860,0.58
5198,639229,28866,211860,0.32
5199,83826,28866,211860,0.37
5200,785137,28866,211860,0.41
5201,151637,28866,211860,0.11
5202,43281,28866,211860,0.67
5203,408600,28866,211860,0.4
5204,994711,28866,211860,0.38
5205,174737,28866,211860,0.46
5206,66571,28866,211860,0.48
5207,228838,28866,211860,0.78
5208,554190,28866,211860,0.47
5209,617695,28866,211860,0.75
5210,472382,28866,211860,0.35
5211,814765,28866,211860,0.61
5212,833092,28866,211860,0.17
5213,611545,28866,211860,0.48
5214,893718,28866,211860,0.36
5215,361146,28866,211860,0.78
5216,347343,28866,211860,0.92
5217,71376,28866,211860,0.9
5218,211613,28866,211860,0.35
5219,139484,28866,211860,0.9
5220,509193,28866,211860,0.0
5221,902965,28866,211860,0.31
5222,658199,28866,211860,0.65
5223,957092,28866,211860,0.84
5224,852694,28866,211860,0.1
5225,135399,28866,211860,0.54
5226,842100,28866,211860,0.56
5227,990750,28866,211860,0.46
5228,903125,28866,211860,0.28
5229,782433,28866,211860,0.44
5230,404593,28866,211860,0.98
5231,522362,28866,211860,0.46
5232,166079,28866,211860,0.57
5233,85998,28866,211860,0.28
5234,769504,28866,211860,0.83
5235,565096,28866,211860,0.58
5236,73224,28866,211860,0.28
5237,576957,28866,211860,0.51
5238,862655,28866,211860,0.86
5239,833329,28866,211860,0.79
5240,937710,28866,211860,0.63
5241,500349,28866,211860,0.46
5242,353228,28866,211860,0.18
5243,20224,28866,211860,0.27
5244,350910,28866,211860,0.94
5245,508819,28866,211860,0.04
5246,720896,28866,211860,0.7
5247,400887,28866,211860,0.61
5248,868061,28866,211860,0.32
5249,856598,28866,211860,0.63
5250,224501,28866,211860,0.57
5251,96724,28866,211860,0.92
5252,759130,28866,211860,0.49
5253,959785,28866,211860,0.58
5254,574203,28866,211860,0.12
5255,804210,28866,211860,0.97
5256,205456,28866,211860,0.93
5257,435100,28866,211860,0.48
5258,560205,28866,211860,0.07
5259,441402,28866,211860,0.74
5260,757062,28866,211860,0.23
5261,94302,28866,211860,0.22
5262,268843,28866,211860,0.41
5263,399679,28866,211860,0.3
5264,803603,28866,211860,0.06
5265,880545,28866,211860,0.94
5266,268144,28866,211860,0.56
5267,708948,28866,211860,0.59
5268,132124,28866,211860,0.09
5269,463487,28866,211860,0.72
5270,383991,28866,211860,0.34
5271,660123,28866,211860,0.54
5272,597233,28866,211860,0.54
5273,15044,28866,211860,0.59
5274,281954,28866,211860,0.57
5275,260934,28866,211860,0.03
5276,929929,28866,211860,0.58
5277,611919,28866,211860,0.67
5278,605780,28866,211860,0.8
5279,677824,28866,211860,0.31
5280,707924,28866,211860,0.16
5281,761803,28866,211860,0.26
5282,472762,28866,211860,0.38
5283,367576,28866,211860,0.42
5284,136484,28866,211860,0.45
5285,539833,28866,211860,0.96
5286,177615,28866,211860,0.25
5287,459788,28866,211860,0.93
5288,260322,28866,211860,0.66
5289,142755,28866,211860,0.03
5290,675364,28866,211860,0.86
5291,118564,28866,211860,0.45
5292,327602,28866,211860,0.6
5293,263010,28866,211860,0.09
5294,114332,28866,211860,0.03
5295,626048,28866,211860,0.29
5296,197960,28866,211860,0.75
5297,461695,28866,211860,0.48
5298,613341,28866,211860,0.25
5299,200464,28866,211860,1.0
5300,509424,28866,211860,0.5
5301,258722,28866,211860,0.26
5302,544727,28866,211860,0.04
5303,867115,28866,211860,0.26
5304,748397,28866,211860,0.49
5305,929054,28866,211860,0.8
5306,178609,28866,211860,0.11
5307,44192,28866,211860,0.12
5308,78109,28866,211860,0.44
5309,856224,28866,211860,0.53
5310,999984,28866,211860,0.71
5311,725795,28866,211860,0.07
5312,102717,28866,211860,0.69
5313,573836,28866,211860,0.07
5314,226678,28866,211860,0.49
5315,479993,28866,211860,0.83
5316,30546,28866,211860,0.28
5317,938969,28866,211860,0.38
5318,487894,28866,211860,0.58
5319,975691,28866,211860,0.34
5320,424858,28866,211860,0.19
5321,743756,28866,211860,0.77
5322,219777,28866,211860,0.41
5323,528981,28866,211860,0.53
5324,683668,28866,211860,0.48
5325,78346,28866,211860,0.43
5326,390752,28866,211860,0.41
5327,725709,28866,211860,0.61
5328,799650,28866,211860,0.37
5329,725796,28866,211860,0.46
5330,367059,28866,211860,0.75
5331,423276,28866,211860,0.73
5332,54851,28866,211860,0.33
5333,752477,28866,211860,0.54
5334,805923,28866,211860,0.5
5335,704988,28866,211860,0.36
5336,582615,28866,211860,0.45
5337,873849,28866,211860,0.08
5338,486568,28866,211860,0.38
5339,390073,28866,211860,0.47
5340,16708,28866,211860,0.46
5341,216546,28866,211860,0.62
5342,307942,28866,211860,0.66
5343,253176,28866,211860,0.49
5344,474207,28866,211860,0.63
5345,858903,28866,211860,0.45
5346,595816,28866,211860,0.35
5347,586903,28866,211860,0.26
5348,563146,28866,211860,0.35
5349,595781,28866,211860,0.93
5350,468365,28866,211860,0.96
5351,172130,28866,211860,0.49
5352,814513,28866,211860,0.41
5353,453453,28866,211860,0.86
5354,139321,28866,211860,0.28
5355,138363,28866,211860,0.34
5356,900194,28866,211860,0.64
5357,842348,28866,211860,0.53
5358,54961,28866,211860,0.53
5359,69740,28866,211860,0.36
5360,775350,28866,211860,0.66
5361,711987,28866,211860,0.97
5362,254332,28866,211860,0.62
5363,339165,28866,211860,0.45
5364,282102,28866,211860,0.72
5365,934551,28866,211860,0.83
5366,157222,28866,211860,0.77
5367,913885,28866,211860,0.52
5368,516700,28866,211860,0.65
5369,932431,28866,211860,0.47
5370,461048,28866,211860,0.54
5371,879020,28866,211860,0.53
5372,375666,28866,211860,0.16
5373,223942,28866,211860,0.49
5374,997312,28866,211860,0.54
5375,782282,28866,211860,0.95
5376,52488,28866,211860,0.85
5377,672159,28866,211860,0.54
5378,782324,28866,211860,0.64
5379,363647,28866,211860,0.33
5380,196377,28866,211860,0.69
5381,21499,28866,211860,0.78
5382,646862,28866,211860,0.58
5383,85048,28866,211860,0.49
5384,853618,28866,211860,0.02
5385,789957,28866,211860,0.52
5386,631458,28866,211860,0.82
5387,393168,28866,211860,0.05
5388,709980,28866,211860,0.53
5389,774985,28866,211860,0.48
5390,37941,28866,211860,0.64
5391,824300,28866,211860,0.58
5392,702673,28866,211860,0.54
5393,321902,28866,211860,0.36
5394,770327,28866,211860,0.29
5395,679917,28866,211860,0.95
5396,248160,28866,211860,0.49
5397,873978,28866,211860,0.27
5398,413265,28866,211860,0.17
5399,575486,28866,211860,0.22
5400,293800,28866,211860,0.31
5401,799922,28866,211860,0.13
5402,862233,28866,211860,0.59
5403,539742,28866,211860,0.2
5404,169484,28866,211860,0.6
5405,307714,28866,211860,0.13
5406,489085,28866,211860,0.24
5407,228545,28866,211860,0.97
5408,505234,28866,211860,0.21
5409,662279,28866,211860,0.34
5410,91779,28866,211860,0.41
5411,228508,28866,211860,0.28
5412,47543,28866,211860,0.05
5413,297516,28866,211860,0.52
5414,14794,28866,211860,0.73
5415,859712,28866,211860,0.64
5416,898201,28866,211860,0.32
5417,747199,28866,211860,0.62
5418,251206,28866,211860,0.32
5419,726315,28866,211860,0.07
5420,988538,28866,211860,0.76
5421,75164,28866,211860,0.68
5422,286134,28866,211860,0.6
5423,197947,28866,211860,0.64
5424,470160,28866,211860,0.63
5425,25278,28866,211860,0.42
5426,352882,28866,211860,0.78
5427,73451,28866,211860,0.38
5428,693897,28866,211860,0.18
5429,35315,28866,211860,0.5
5430,730347,28866,211860,0.49
5431,702196,28866,211860,0.4
5432,4305,28866,211860,0.56
5433,137205,28866,211860,0.77
5434,547275,28866,211860,0.51
5435,599713,28866,211860,0.81
5436,771818,28866,211860,0.99
5437,592259,28866,211860,0.39
5438,630964,28866,211860,0.59
5439,904780,28866,211860,0.35
5440,104010,28866,211860,0.59
5441,824631,28866,211860,0.39
5442,283081,28866,211860,0.91
5443,265637,28866,211860,0.34
5444,402941,28866,211860,0.3
5445,21634,28866,211860,0.9
5446,584992,28866,211860,0.63
5447,632431,28866,211860,0.46
5448,375591,28866,211860,0.35
5449,233873,28866,211860,0.36
5450,62386,28866,211860,0.31
5451,75931,28866,211860,0.43
5452,796987,28866,211860,0.7
5453,75240,28866,211860,0.51
5454,208120,28866,211860,0.98
5455,907194,28866,211860,0.61
5456,870230,28866,211860,0.56
5457,919849,28866,211860,0.32
5458,276290,28866,211860,0.71
5459,167710,28866,211860,0.23
5460,107135,28866,211860,0.42
5461,69714,28866,211860,0.99
5462,22490,28866,211860,0.17
5463,328925,28866,211860,0.53
5464,983389,28866,211860,0.48
5465,775334,28866,211860,0.37
5466,960252,28866,211860,0.73
5467,943750,28866,211860,0.63
5468,988871,28866,211860,0.96
5469,844978,28866,211860,0.91
5470,740012,28866,211860,0.51
5471,909627,28866,211860,0.48
